label,text,predictions
0,Mitch is a hypocritical POS that DOESN'T care about the American people  DitchMitch  BlockBarrett  ONEVNUMBER,0
1,<user> <user> Dumb Brit involving herself in US politics and showing her IQ is very low,0
1,Michigan police chief who attacked George Floyd protesters in vile tweet asking for 'body bags for these vicious  <url>,0
0,<user> Umm  a few people isn't a 'Texas-sized' welcome Democrats hated your guts in the primary apparently they still do,0
0,<user> My whole entire family has served in the military going back as far as the civil war World War II World War I Vietnam Donald Trump doesn’t have a clue when it comes to that kind of sacrifice oh that’s right bone spurs,0
0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Hey <user>   He can’t hear you from his bunker  See you in DC NUMBERNUMBERNUMBER <url>,0
1,"""It's a great day for George Floyd"" If you are American and voted for Trump even you must know now that you are a moron",0
0,they will most likely get killed in prison by the other prisoners,0
0,I can happily say that I’ve work through the entire covid pandemic and I’m still broke lmao Fuckkk <url>,0
0,<user> and I just love how the blacklivesmatter demonstrators took the opportunity to put all their banners posters and messages to trump attached to his stupid wall Brilliant,0
0,Damn Man is a legend,0
0,<user> <user> What did he do to some Americans,0
1,This is fucking gross <url>,0
1,<user> It is far bigger than any truly imagine  YOU ALL ARE INVOLVED IN HUMAN TRAFFICKING  CORRUPTION MK ULTRA SPIRIT COOKING Cannibalism LaptopFromHell,0
1,<user> <user> piece of crap Biden and his camp are communist and they need to be jailed for life,0
1,<user> <user> <user> Such bullshit Lmao,0
0,"<user> He also said ""I condemn them all""  I guess Biden was too busy lying to hear that  Biden also had a wire sticking out of his suit",0
1,<user> <user> Another lie from this lying administration,0
1,<user> <user> He's a Murderer  He'll go down in History  As The      SupeSpreader  Killing Hundreds of the American People   and His CloroxClan  who don't wear mask   They're all CRIMINALS  PEALLEADERSHBidenHarris :blue_heart::water_wave::blue_heart::water_wave::blue_heart::water_wave:,0
1,":United_States:Exclusive Hunter·Biden’s Sex:hot_dog:Tapes The CCP’s ""BGY"" Infiltration in the US Evil Alliance to Dominate the World :United_States:HunterBidensLaptop HunterBiden MAGA Trump TrumpNUMBER EstadoDeAlarmaESp BidenCrimeFamiily   <url>",0
1,<user> <user> Your democrat chinese virus pandemic of panic paranoia and fear election year strategy FAILED your graphs are BULLSCHIFF and your race war tactic will FAIL too LOSER <url>,0
0,Was she lost  Looking for the bar What about social distancing   What about the human shit in the sidewalk in her district  So many questions,0
1,Ouch <user> That's gonna leave a mark Did you check with Willie Brown first before that idiotic move HeelsUpHarris Nitwit,0
0,The senseless murders of black people needs to stop Police brutality needs to be eradicated  White supremacy needs to be abolished Make NO room for racism   BlackLivesMatter  MatchAMillion   <user>,0
0,Good There's no place for that :pile_of_poo:,0
0,Last Saturday I didn’t post because I thought I was making it about me  I realize now I need to show action not just words Those NUMBER girls closest to my camera are my daughters blacklivesmatter <url>,0
1,<user> <user> <user> Trumps the one letting people riot and not doing shit about itwhite supremacists on his sidecovid at an all time rate and he was holding ralliestrumps the cause of all this,0
1,<user> <user> Just shut up  I'm sick of trump you his kids his wife your wife his friends your friends Lindsey Graham Moscow Mitch Mike Lee Greg Abbott Rick Perry John Cornyn Ted Cruz Marco Rubio Rick Santorumgot the picture yet  Bunch of corrupt morons,0
0,<user> is gonna take this election :flexed_biceps_medium-dark_skin_tone::party_popper:,0
0,<user> <user> What is the suicide ratio for every Covid Death  A sickness that has been around for weeks and month and nobody died This is so fucking scary almost like they have to make it up,0
1,<user> <user> Hey Jason kiss my ass,0
0,Malikkingbell Message to the Youth link in my bio   georgefloyd  breonnataylor  mymessage  sacramento  sacproud  blm blacklivesmatter  art  music  tiktok <user> California <url>,0
0,More psychopathic American cops,0
1,<user> BULL :pile_of_poo: YOU and barry STRIPPED the Military and only left bare bones for them to defend us LYIN’ biden :ogre::ogre:And sent MILLIONS of dollars to our ENEMY,0
0,we are in the home stretch everyone almost time to elect our hopefully new POTUS <user>  ngl im so fucking stressed rn,0
1,<user> <user> <user> <user> We had twothree months of leftist scum rioting burning looting even murdering and you worry about the Proud something,0
1,<user> If we could limit the spread of COVID to be just among these idiots I wouldn’t care Unfortunately they will infect and kill innocent bystanders,0
0,oops   BlackLivesMatter,0
0,"<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> PolitiFact: ""Robert Byrd wasn’t a Grand Wizard of the KKK but he once led a local chapter"" = NUMBER True <user> <user> <user> <user> <user> <user> <user> <user>  <url>",0
0,<user> <user> Can they live outside the womb Then they are not living,0
0,we don't take orders from child molesters,0
1,Why when u can fuck em up yourself,0
0,IDIOT   -  South Dakota Gov Noem who opposed stay-home order now faces coronavirus hot spot <url>,0
0,If only some idiot wasn't trying to sabotage the Postal Service :thinking_face:,0
0,mexicans for blacklivesmatter,0
1,<user> <user> MakeAmericaSickAgain TraitorTrump NUMBERthAmendment  TrumpLiesAmericansDie  PencePraysCovidPreys   A vote for Trump is a vote for COVID <url>,0
0,"At the debate Joe Biden tried to distance himself from the Green New Deal even saying it was was ""radicals"" The far left support will be upset Joe is talking against their agreement and what he posted on his website",0
1,Moronsget your covid  I mean koolaid,0
0,Yeah I amThey were stupid and careless At the same time I will not crucify the cop he was doing what he was traned to do,0
0,<user> Bolsonaro is the worst president we've ever had,0
0,<user> Don’t compare me to the Almighty compare me to the alternative <user> isn’t that satan,0
0,<user> <user> <user> Did you support Obama,0
0,The Democrats are going to try to steal the election thru fraud and deceit    VoteFraud TrumpNUMBER MAGA Wisconsin,0
1,<user> <user> <user> <user> <user> You’re here defending the dumbass claiming doctors are artificially inflating Covid death totals I don’t have to Google that to know it’s wrong So please go troll some place else,0
1,<user> omg Joey what a mess you youre a disgrace  what a child,0
1,<user> <user> <user> Wrong  The DemonRAT politicians are horrible humans  Biden is CORRUPT,0
0,these people really don’t care,0
0,The Morning Briefing: Latest Coronavirus Mutation—My New Ways to Hate the Media <url>,0
0,i swear if the virus spreads to NUMBER Pelican Hill Road North i will literally be so angry grrrrr,0
1,<user> <user> <user> <user> <user> Idgaf about Hunter’s sex life or personal shit I want Trump out and a competent leader who can deal with COVID,0
1,Y’all joined the military because you were lost in life and needed the check Cut the shit <url>,0
0,Satire is officially dead Trump and his administration have destroyed it <url>,0
0,Church on the Go: We Are the Hypocrites: Part NUMBER Matthew NUMBER:NUMBER-NUMBER NUMBERSN Church ChurchOnTheGo SaturdayNight SaturdayThoughts SaturdayMotivation Faith Jesus AmericanPharisee Prayer Coronavirus COVIDNUMBER BlackLivesMatter Protests Revival <url>,0
0,<user> <user> Trump was painted gold and you wanna call Biden the clown That entire debate was a fucking joke,0
0,I woke up for a bit and saw this thank you thank you THANK YOU <user> :purple_heart: blacklifematters,0
0,<user> <user> <user> American cops BlackLivesMatter PoliceBrutality,0
0,<user> now the whole world knows POTUS is a bully too  How can you broker so-called  peace outside the US amp; declare war on your own citizenry because you're losing Every accusation he has made he's the one actually doing it amp; throwing up smoke screens,0
0,<user> like if you was to say that because of NUMBERNUMBER all muslims are terrorists someone would rightly accuse you of racism and prejudice but it’s that same person that’ll then say because of george floyd all feds are evil it just doesn’t make a lot of sense to me,0
0,<user> <user> That is an outright lie and you know it This however is very real and happened under ObamaBiden adm <url>,0
0,<user> Isn't it It was long ago ObamaDayJuneNUMBERth is still up there so let's hit both AllBirthdaysMatter ObamaDay  BlackLivesMatter   Oh what the heck how about an old favourite too RebelForLife,0
1,<user> <user> He's up your A Anymore stupid questions,0
0,<user> <user> <user> <user> ShutUpMan Hahahaha   Do you mean questions like: what’s in your health plan how much did you pay in federal income tax where are your tax returns why didn’t the virus go away in April and will you denounce White Supremacists Those ones,0
0,There are people in this country who chose this idiot as their guy :face_with_tears_of_joy: :face_with_tears_of_joy: :clown_face:,0
